Code,Product Name,Unit,Current Stock,Sales Scheme,,Purc.Scheme,,Cost Price,M.R.P.,Purchase Price,Sales Price,Company,Manufacturer,Rack No.,Barcode
,,,,Deal,Free,Deal,Free,,,,,,,,
1675,GARNIER COLOR NATURALS BLACK 70ML,PCS,3,0,0,0,0,165.18,189,139.98,189,LOREAL,,,8901526204458
9674,GARNIER LIGHT F.W 50G,PCS,4,0,0,0,0,61.78,74,54.54,74,LOREAL,,,8901526592784
2463,GARNIER MEN OILCLEAR,PCS,6,0,0,0,0,158.59,190,140,190,LOREAL,,,8901526205561
2456,GARNIER MEN POWER WHITE,PCS,6,0,0,0,0,158.59,190,140,190,LOREAL,,,8901526203574
10448,GARNIER MEN TURBO BRIGHT FW 50G,PCS,1,0,0,0,0,98.21,110,83.23,110,LOREAL,,,8901526006342
2464,GARNIER OILCLEAR FW 50G,PCS,2,0,0,0,0,84.85,99,74.9,99,LOREAL,,,8901526205578
10449,GARNIER SH4,PCS,1,0,0,0,0,165.18,185,139.98,185,LOREAL,,,8901526599295
9561,GARNIER TURBO BRIGHT 100G,PCS,6,0,0,0,0,166.12,199,146.64,199,GARNIER,,,8901526006335
8777,GARNIER TURBO BRIGHT 85,PCS,8,0,0,0,0,70.95,85,62.63,85,LOREAL,,,8901526600274
9082,GARNIGR BRIGHT COMPLETE F/W 100G,PCS,6,0,0,0,0,116.86,140,103.16,140,LOREAL,,,8901526592777
9081,GARNIGR BRIGHT COMPLETE F/W 50GM,PCS,2,0,0,0,0,82.6,95,70,95,LOREAL,,,8901526005192
8780,GARNIGR BRIGHT COMPLETE SERUM CREAM 23G,PCS,3,0,0,0,0,62.6,75,55.26,75,LOREAL,,,8901526593477
8469,GARNIGR MEN ACNO FIGHT F/W 50G,PCS,-3,0,0,0,0,70.97,85,62.25,85,LOREAL,,,8901526590858
8468,GARNIGR MEN SH COLOR 3.16,PCS,1,0,0,0,0,34.82,39,29.51,39,LOREAL,,,8901526573561
9852,GAURI MUNAKKA 250G,PCS,-12,0,0,0,0,0,200,0,200,WIPRO,,,VM44495
10543,GCP BODY LOOFAH,PCS,-6,0,0,0,0,0,22,10,22,-BLANK-,,,VH48912
10308,GEMS 17.4 G RS 10 POUCH,PCS,84,0,0,0,0,8.72,10,7.7,10,CADBURY,,,7622201712563
7471,GEMS SURPRISE 15.8G,PCS,-9,0,0,0,0,40.18,45,34.05,45,CADBURY,,,7622201808549
10217,GHADI MACHINE WASH 1K.G,PCS,12,0,0,0,0,80.65,92,68.35,92,RSPL,,,8901331012934
2215,GHARI POWDER 1K.G,PCS,2,0,0,0,0,55.25,63,46.82,63,RSPL,,,8901331004250
7408,GHARI POWDER 4KG,PCS,1,0,0,0,0,297.43,330,252.06,330,RSPL,,,8901331004274
2216,GHARI POWDER 500G,PCS,-2,0,0,0,0,28.27,32,23.96,32,RSPL,,,8901331004267
9452,GILLETE GUARD 1,PCS,157,0,0,0,0,8,10,6.78,10,P&G,,,4902430818803
9450,GILLETE MACH3 CART2S 260,PCS,9,0,0,0,0,234.25,260,198.51,260,P&G,,,4902430921817
4807,GILLETTE  MACH 3 CART4,PCS,12,0,0,0,0,395.62,499,380.98,499,P&G,,,4902430921831
28,GILLETTE 7 O'CLOCK PERMASHARP STAINLESS,PCS,2,0,0,0,0,30.69,35,26.01,35,P&G,,,4987176101983
37,GILLETTE 7 O'CLOCK SUPER PLATI,PCS,4,0,0,0,0,66.97,75,56.75,75,P&G,,,4902430774727
9958,GILLETTE 7O' CLOCK STERLING,PCS,1,0,0,0,0,87.72,100,74.34,100,P&G,,,4987176093875
8392,GILLETTE FOAM 196G,PCS,1,0,0,0,0,155.48,199,150.58,199,P&G,,,4987176030108
4705,GILLETTE FOAM LEMON LIME 196G,PCS,1,0,0,0,0,155.48,199,150.58,199,P&G,,,4987176030115
6936,GILLETTE FOAM REGHLAR 418G,PCS,13,0,0,0,0,184.83,225,170.25,225,P&G,,,4987176030047
9833,GILLETTE FOAM REGULAR 50G,PCS,9,0,0,0,0,70.31,90,68.09,90,P&G,,,4902430722193
49,GILLETTE FUSION 5,PCS,2,0,0,0,0,491.08,550,416.16,550,P&G,,,4902430922388
9959,GILLETTE FUSION 5 375,PCS,4,0,0,0,0,308.03,375,283.75,375,P&G,,,4987176090850
53,GILLETTE GUARD 6,PCS,18,0,0,0,0,41.01,50,34.75,50,P&G,,,4902430818834
4006,GILLETTE GUARD CART 3,PCS,35,0,0,0,0,22.81,28,19.33,28,P&G,,,4987176094056
9187,GILLETTE LIME SHAVING CREAM 93G,PCS,9,0,0,0,0,58.59,75,56.75,75,P&G,,,4987176030009
41,GILLETTE MACH 3 START CARTRIDGES,PCS,5,0,0,0,0,224.32,249,190.1,249,P&G,,,4987176094070
9966,GILLETTE MACH3 250,PCS,1,0,0,0,0,223.22,250,189.17,250,P&G,,,4987176122827
29,GILLETTE MACH3 START,PCS,3,0,0,0,0,177.69,199,150.58,199,P&G,,,4987176101891
9907,GILLETTE MENTHOL 196G,PCS,1,0,0,0,0,155.48,199,150.58,199,P&G,,,4987176032676
9906,GILLETTE MOISTURIZING SHAVE GEL 60G,PCS,1,0,0,0,0,80.35,90,68.09,90,P&G,,,4987176093714
2806,GILLETTE PRESTO,PCS,-38,0,0,3,1,13.15,60,14.86,20,P&G,,,4902430839754
10323,GILLETTE PRO ICY COOL AFTER SAVE 100ML,PCS,4,0,0,0,0,445.54,499,377.57,499,P&G,,,4987176106681
10322,GILLETTE REFRESHING BREEZE AFTER SAVE 50ML,PCS,3,0,0,0,0,266.96,299,226.24,299,P&G,,,4987176106742
10324,GILLETTE REGULAR SAVING CREAM 93.1G,PCS,6,0,0,0,0,61.61,75,56.75,75,P&G,,,4987176029980
10256,GILLETTE SAVING BRUSH,PCS,4,0,0,7,1,54.68,70,52.96,70,P&G,,,4987176102263
9903,GILLETTE SHAVE GEL SENSITIVE SKIN 60G,PCS,1,0,0,0,0,80.35,90,68.09,90,P&G,,,4987176093738
8615,GILLETTE SHAVE GEL SENSTIVITE 25G,PCS,5,0,0,0,0,43.75,49,37.08,49,P&G,,,4987176030023
2804,GILLETTE SHAVING CREAM 30G,PCS,4,0,0,0,0,27.34,35,26.48,35,P&G,,,4902430785921
14,GILLETTE SHAVING CREAM REGULAR 30G,PCS,5,0,0,0,0,27.34,35,26.48,35,P&G,,,4902430785914
9960,GILLETTE VECTOR+ 180,PCS,3,0,0,0,0,160.7,180,136.19,180,P&G,,,4987176101990
9965,GILLETTE VECTOR+ 2S 70,PCS,5,0,0,0,0,62.51,70,52.97,70,P&G,,,4987176102034
9967,GILLETTE VECTOR+ 4,PCS,7,0,0,0,0,116.07,130,98.36,130,P&G,,,4987176102003
9968,GILLETTE VECTOR+ 75,PCS,11,0,0,0,0,66.97,75,56.75,75,P&G,,,4987176101976
9912,GILLETTE VENUS BREEZE RZR,PCS,2,0,0,0,0,253.72,325,241.6,325,P&G,,,4987176029799
10638,GILLETTE VENUS RAZOR,PCS,6,0,0,0,0,262.27,299,222.27,299,P&G,,,4987176124197
9921,GILLETTE WILKINSON 50+5,PCS,33,0,0,0,0,94,123,79.66,123,P&G,,,4902430853446
8797,GILLETTE WILKINSON SWORD,PCS,7,0,0,0,0,9.25,14,7.84,14,P&G,,,4902430786720
11262,GILLETTE WILKINSON SWORD MRP14,PCS,100,0,0,0,0,9.27,14,7.86,14,P&G,,,4902430786645
5545,GJ AER SPRAY 240 ML,PCS,4,0,0,0,0,115.35,169,115,169,GODREJ,,,8901157045116
1893,GJ HIT CIK 400ML,PCS,1,0,0,0,0,204.54,225,173.34,225,GODREJ,,,8901157025200
5549,GJ NUPUR HEENA 150G,PCS,6,0,0,0,0,59.28,75,56.46,75,GODREJ,,,8901023007675
5537,GJ PROTEKT MG HW 9G,PCS,-6,0,0,0,0,13.23,15,11.56,15,GODREJ,,,8901023023460
4922,GLOW & HANDSOME MEN'S CREAM 50G,PCS,-2,0,0,0,0,72.72,80,61.63,80,HUL,,,8901030829055
10649,GLOW&HANDSOME FACEWASH 50G,PCS,2,0,0,0,0,86.36,95,73.19,105,HUL,,,8901030834868
9711,GLUCON D NIMBUPANI 1 KG,PCS,1,0,0,0,0,269.5,352,266.34,352,ZYDUS WELLNESS,,,8901542000560
9221,GLUCON-D NIMBU PANI 450G,PCS,24,0,0,0,0,131.13,173,130.9,173,ZYDUS WELLNESS,,,8901542001659
10178,GLUCON-D PLAIN 1KG,PCS,5,0,0,0,0,165.99,219,165.7,219,ZYDUS WELLNESS,,,8901542001765
9108,GLUCON-D REGULAR 1KG,PCS,4,0,0,0,0,167.67,219,165.7,219,ZYDUS WELLNESS,,,8901542000546
9109,GLUCON-D REGULAR 500G,PCS,11,0,0,0,0,93.22,123,93.06,123,ZYDUS WELLNESS,,,8901542011702
9110,GLUCON-D TANGY ORANGE 1KG,PCS,4,0,0,0,0,266.8,352,266.34,352,ZYDUS WELLNESS,,,8901542000553
9111,GLUCON-D TANGY ORANGE 450G,PCS,10,0,0,0,0,131.13,173,130.9,173,ZYDUS WELLNESS,,,8901542001642
10635,GO CHEESE,PCS,-2,0,0,0,0,0,125,0,125,-BLANK-,,,8906001023807
10494,GO DESI KACCHA AAM,PCS,57,0,0,0,0,4,5,3.81,5,GO DESI MANDI PVT LTD,,,8906108890418
10493,GO DESI REAL AAM,PCS,48,0,0,0,0,4,5,3.81,5,GO DESI MANDI PVT LTD,,,8906108890425
10495,GO DESI TANGY IMLI,PCS,27,0,0,0,0,4,5,3.81,5,GO DESI MANDI PVT LTD,,,8906108890005
10711,GO LASSI,PCS,-27,0,0,0,0,0,20,17,20,GOVERDHAN,,,8906001028451
1513,GODERJ RICH CREME BLACK,PCS,5,0,0,0,0,26.16,33,22.17,33,GODREJ,,,8901023019876
10867,GODREJ AER SPRAY FRESH 240ML,PCS,5,0,0,0,0,115.35,169,115,169,GODREJ,,,8901157045109
10866,GODREJ AER SPRAY VIOLET 240ML,PCS,5,0,0,0,0,115.35,169,115,169,GODREJ,,,8901023012884
10686,GODREJ AIER SPRAY,PCS,-2,0,0,0,0,0,169,0,169,-BLANK-,,,8901157045093
9666,GODREJ CINTHOL COOL 50G,PCS,45,0,0,0,0,9.08,10,7.85,10,GODREJ,,,8901023027550
9416,GODREJ CINTHOL SOAP-3P,PCS,9,0,0,0,0,86.12,102,72.98,102,GODREJ,,,8901023007354
9672,GODREJ CREME BURGUNDY 20G,PCS,10,0,0,0,0,29.45,33,24.96,33,GODREJ,,,8901023019913
2176,GODREJ EZEE 1 KG,PCS,6,0,0,0,0,175,205,148.3,205,GODREJ,,,8901023005824
2178,GODREJ EZEE 250G,PCS,9,0,0,0,0,52.78,57,44.73,57,GODREJ,,,8901023005800
9665,GODREJ EZEE 500G,PCS,6,0,0,0,0,89.52,105,75.86,105,GODREJ,,,8901023005817
10452,GODREJ LIME & EUCALYPTUS 750ML,PCS,1,0,0,0,0,90,99,76.27,99,GODREJ,,,8901023024108
10285,GODREJ LIME ALOEVERA 180G,PCS,1,0,0,0,0,37.03,40,31.38,40,GODREJ,,,8901023024955
10282,GODREJ LIME ALOEVERA 4+1,PCS,-1,0,0,0,0,111.11,120,94.16,120,GODREJ,,,8901023007477
10454,GODREJ MAGIC BODY WASH 200ML,PCS,8,0,0,0,0,40.9,45,34.66,45,GODREJ,,,8901023028946
9671,GODREJ MAGIC HANDWASH,PCS,12,0,0,0,0,13.37,15,11.56,15,GODREJ,,,8901023018190
10453,GODREJ MAGIC NODY WASH COMBI,PCS,2,0,0,0,0,59.08,65,50.07,65,GODREJ,,,8901023028939
9667,GODREJ NATURALS NEEM AGARBATTI,PCS,12,0,0,0,0,13.49,15,11.43,15,GODREJ,,,8901023018299
5543,GODREJ RICK CREME BLACK BROWN 3.0,PCS,12,0,0,0,0,26.86,33,22.76,33,GODREJ,,,8901023019883
10283,GODREJ SANDAL TURMERIC 4+1,PCS,2,0,0,0,0,111.11,120,94.16,120,GODREJ,,,8901023007408
573,GOLD  SUGAR FREE 100P,PCS,4,0,0,0,0,62.94,75,59.26,75,SUGAR FREE,,,8901120143726
572,GOLD  SUGAR FREE 500P,PCS,3,0,0,0,0,239.14,285,225.18,285,SUGAR FREE,,,8901120143733
5945,GOLD FISH SPOON 6PCS SET,PCS,-1,0,0,0,0,40.11,69,35.71,69,P&M,,,
457,GOLDEN BLEACH FAIRE,PCS,-4,0,0,0,0,0,65,0,65,NATURENCE,,,8904063600479
11073,GOLDEN ICE CREAM 20,PCS,-15,0,0,0,0,0,20,15,20,-BLANK-,,,V37599
9425,GOLDEN ICE CREAM 30,PCS,-306,0,0,0,0,21.9,30,21.9,30,GOLDEN,,,8904314600586
10434,GOLDEN ICECREAM 10,PCS,-416,0,0,0,0,0,10,0,10,GOLDEN,,,VC19190
10176,GOLDEN ICECREAM 110,PCS,-34,0,0,0,0,80.25,110,80.3,110,GOLDEN,,,8904314600111
10804,GOLDEN ICECREAM 130,PCS,-4,0,0,0,0,0,130,94.9,130,GOLDEN,,,VM22749
10999,GOLDEN ICECREAM 175,PCS,-4,0,0,0,0,0,175,127.75,175,GOLDEN,,,VV23863
9422,GOLDEN ICECREAM 25,PCS,-90,0,0,0,0,18.25,25,18.25,25,GOLDEN,,,8904314600524
10605,GOLDEN ICECREAM 35,PCS,-87,0,0,0,0,0,35,25.55,35,GOLDEN,,,VB27242
10383,GOLDEN ICECREAM 85,PCS,1,0,0,0,0,62.06,85,62.05,85,GOLDEN,,,VP25823
10386,GOLDEN ICECREAM 95,PCS,-28,0,0,0,0,0,95,0,95,GOLDEN,,,VA47414
9408,GOLDEN KESAR BADAM,PCS,-3,0,0,0,0,0,20,0,20,RECKITT BENCKISER,,,8904314601026
10135,GOLDEN MAKHAN MATKA,PCS,-2,0,0,0,0,0,30,0,30,GOLDEN,,,VA1780
3772,GOLDEN MIXTURE 150GM,PCS,5,0,0,0,0,30.5,35,27.23,35,HALDIRAM'S,,,8904063206848
10067,GOLDEN VANILA ICE CREAM 65,PCS,-29,0,0,0,0,0,65,47.45,65,DABUR,,,VD16556
855,GOOD DAY,PCS,-6,0,0,0,0,0,10,0,10,BRITANNIA,,,8901063092280
9440,GOOD DAY BISC - 10RS,PCS,-60,0,0,0,0,0,10,0,10,BRITANNIA,,,8901063092617
10556,GOOD HOME AIR FRESHENER 225G,PCS,11,0,0,0,0,112.51,150,95.34,150,TTK  HEALTHCARE,,,8902618012333
10552,GOOD HOME AIR FRESHENER CITRUS 10G,PCS,5,0,0,0,0,38.48,50,32.61,50,TTK  HEALTHCARE,,,8902618012166
10553,GOOD HOME AIR FRESHENER LAVENDER 10G,PCS,3,0,0,0,0,38.48,50,32.61,50,TTK  HEALTHCARE,,,8902618012142
10537,GOOD HOME AIR FRESHENER ROSE 10G,PCS,2,0,0,0,0,38.48,50,32.61,50,TTK  HEALTHCARE,,,8902618012135
10557,GOOD HOME AIR FRESHNER 150G,PCS,13,0,0,0,0,75,100,63.56,100,TTK  HEALTHCARE,,,8902618012234
10554,GOOD HOME AIR FRESHNER JASMINE 10G,PCS,5,0,0,0,0,38.48,50,32.61,50,TTK  HEALTHCARE,,,8902618012159
10555,GOOD HOME DRAIN CLEANER 3+1SET,PCS,14,0,0,0,0,58,75,49.15,75,TTK  HEALTHCARE,,,8902618008756
10750,GOOD HOME LIQUID HANDWASH 700ML,PCS,6,0,0,0,0,146.26,195,123.95,195,TTK  HEALTHCARE,,,8902618008664
10824,GOOD HOME ROOM FRESHENER DIVINE 140G,PCS,1,0,0,0,0,104.34,160,88.42,160,TTK  HEALTHCARE,,,8902618008985
10825,GOOD HOME ROOM FRESHENER FLORAL 140G,PCS,2,0,0,0,0,104.34,160,88.42,160,TTK  HEALTHCARE,,,8902618000675
10039,GOOD HOME ROOM FRESHENER ROSE 140G,PCS,2,0,0,0,0,104.33,160,88.42,160,TTK  HEALTHCARE,,,8902618001023
10826,GOOD HOME ROOM FRESHNER HARMONY 140G,PCS,2,0,0,0,0,104.33,160,88.42,160,TTK  HEALTHCARE,,,8902618008978
10028,GOOD HOME ROOM FRESHNER LEVENDAR 140GM,PCS,3,0,0,0,0,104.34,160,88.42,160,TTK  HEALTHCARE,,,8902618000682
10030,GOOD HOME ROOM FRESHNER SANDAL 150G,PCS,2,0,0,0,0,104.34,160,88.42,160,TTK  HEALTHCARE,,,8902618001047
11159,GOOD HOME SCRUB 2IN1,PCS,12,0,0,0,0,21,30,17.8,30,TTK  HEALTHCARE,,,8902618000507
10342,GOOD HOME SCRUB PAD 10,PCS,81,0,0,0,0,7.33,10,6.21,10,TTK  HEALTHCARE,,,8902618000491
10344,GOOD HOME SCRUB STEEL 15,PCS,375,0,0,0,0,6.5,15,5.51,15,TTK  HEALTHCARE,,,8902618012203
10749,GOOD HOME SCRUBBER 15G,PCS,65,0,0,0,0,16.5,25,13.98,25,TTK  HEALTHCARE,,,8902618000934
11158,GOOD HOME ULTRA SCRUBBER,PCS,71,0,0,0,0,35,50,29.66,50,TTK  HEALTHCARE,,,8902618012814
10343,GOOD HOME XTRA TOUGH PADS,PCS,35,2,1,2,1,14,30,17.8,30,TTK  HEALTHCARE,,,8902618000736
9459,GOOD KNIGHT COIL - 36RS,PCS,38,0,0,0,0,27.44,36,23.25,36,GODREJ,,,8901157004243
4605,GOOD KNIGHT GOLD FLASH 2 REFILLS PACK,PCS,33,0,0,0,0,127.64,145,110.94,145,GODREJ,,,8901023019739
9426,GOOD KNIGHT NATURAL NEEM - 12N,PCS,-1,0,0,0,0,0,180,0,180,P&G,,,8901023019395
10737,GOOD LUCK DHOOP,PCS,3,0,0,0,0,20,30,19.05,30,CLASSIC,,,8901751015508
10739,GOOD LUCK SANDAL,PCS,1,0,0,0,0,20,30,19.05,30,CLASSIC,,,8901751015539
1896,GOOD NIGHT GOLD FLASH COMBI PACK,PCS,17,0,0,0,0,84.19,95,73.18,95,GODREJ,,,8901023019715
9511,GOOD NIGHT GOLD FLASH REFILL,PCS,62,0,0,0,0,68.25,77,59.32,77,GODREJ,,,8901023026508
10064,GOODHOME KITCHEN WIPE,PCS,12,0,0,0,0,53.87,70,45.65,70,TTK  HEALTHCARE,,,8902618012326
10676,GOVERDHAN PANEER READY TO EAT,PCS,-3,0,0,0,0,0,80,70,80,-BLANK-,,,8906001021421
10905,GOWARDHAN COW GHEE 500G,PCS,-5,0,0,0,0,0,305,251.79,305,GOVERDHAN,,,8906001023135
10392,GOWARDHAN GULAB JAMUN MIX 200G,PCS,-4,0,0,0,0,0,140,51.69,140,PARAG MILK FOODS LTD,,,8906001028017
10647,GOWARDHAN PANEER 200G,PCS,-35,0,0,0,0,0,92,80,92,-BLANK-,,,8906001021278
10391,GOWARDHAN PURE COW GHEE 1K.G,PCS,-3,0,0,0,0,0,629,519.64,629,PARAG MILK FOODS LTD,,,8906001023036
10763,GOWARDHAN PURE COW GHEE 1L P,PCS,-2,0,0,0,0,0,599,495.54,599,PARAG MILK FOODS LTD,,,8906001023128
11268,GOWARDHAN SLICE CHEESE 200G,PCS,-1,0,0,0,0,0,155,0,155,GOWARDHAN,,,8906001020196
9887,GREEN MANUKKA RAISIN 250G,PCS,-11,0,0,0,0,0,200,107.14,200,GAURI NUTS COMPANY,,,GR001
763,GREEN PEAS - 500G,PCS,-6,0,0,0,0,0,48,45,48,LALL'S,,,GP00011
4289,GREEN PEAS 1KG,PCS,-5,0,0,0,0,0,95,90,95,9AM,,,GP11111
10814,GULAB SAT-ISABGOL 100G,PCS,1,0,0,0,0,88,120,88,120,KEYUR INDUSTRIES,,,8908000756076
10585,GULAB SAT-ISABGOL 250G,PCS,10,0,0,0,0,215,290,215,290,KEYUR INDUSTRIES,,,8908000756045
10160,H&D 2IN1 ACTIVE PROTECT 180ML,PCS,3,0,0,0,0,150.68,195,150.23,195,P&G,,,4902430908078
10143,H&D 2IN1 ANTI-HAIRFALL,PCS,2,0,0,0,0,255.67,375,288.9,375,P&G,,,4987176112545
10149,H&D 2IN1 ANTI-HAIRFALL 180ML,PCS,1,0,0,0,0,154.54,200,154.08,200,P&G,,,4987176112446
10022,H&D 2IN1 ANTI-HAIRFALL 650ML,PCS,10,0,0,0,0,368.3,825,624.24,825,P&G,,,4987176112460
473,H&D 2IN1 COOL MENTHOL 180ML,PCS,1,0,0,0,0,154.53,200,154.08,200,P&G,,,4987176072986
10153,H&D 2IN1 SMOOTH & SILKY 180ML,PCS,6,0,0,0,0,154.54,200,154.08,200,P&G,,,4987176072979
10144,H&D 2IN1 SMOOTH & SILKY 340ML,PCS,2,0,0,0,0,255.67,375,288.9,375,P&G,,,4987176073075
11008,H&D 2IN1 SMOOTH & SILKY 650ML,PCS,2,0,0,0,0,334.82,750,567.49,750,P&G,,,4902430345996
9501,H&D ANTI-HAIRFALL - 340ML,PCS,1,0,0,0,0,214.77,315,242.68,315,P&G,,,4987176073112
10151,H&D ANTI-HAIRFALL 180ML,PCS,-1,0,0,0,0,139.09,170,130.97,170,P&G,,,4987176073006
10172,H&D BASIC CLEAN 2,PCS,485,0,0,0,0,1.57,2,1.33,2,P&G,,,4902430729291
9805,H&D BASIC COOL 2,PCS,-16,0,0,0,0,1.57,2,1.33,2,P&G,,,4902430745598
10157,H&D COOL MENTHOL 72ML,PCS,-1,0,0,0,0,55.64,72,52.39,72,P&G,,,4987176073433
10154,H&D LEMON FRESH 170ML,PCS,1,0,0,0,0,139.09,170,130.97,170,P&G,,,4987176072993
10156,H&D NEEM 180ML,PCS,3,0,0,0,0,170,220,169.49,220,P&G,,,4987176072948
10174,H&D NEEM 2,PCS,16,0,0,0,0,1.57,2,1.33,2,P&G,,,4902430835084
10148,H&D NEEM 340ML,PCS,1,0,0,0,0,272.05,399,307.4,399,P&G,,,4987176073044
10155,H&D SILKY BLACK 180ML,PCS,2,0,0,0,0,139.09,170,130.97,170,P&G,,,4987176073013
10147,H&D SILKY BLACK 340ML,PCS,3,0,0,0,0,214.77,315,242.68,315,P&G,,,4987176073129
10142,H&D SILKY BLACK 650ML,PCS,-2,0,0,0,0,353.58,660,499.4,690,P&G,,,4987176073143
10159,H&D SILKY BLACK 72ML,PCS,-1,0,0,0,0,61.36,75,57.78,75,P&G,,,4987176074188
9413,H&D SMOOTH & SILKY,PCS,-1,0,0,0,0,0,170,0,170,RECKITT BENCKISER,,,
10152,H&D SMOOTH & SILKY 180ML,PCS,1,0,0,0,0,139.09,170,130.97,170,P&G,,,4987176073037
10146,H&D SMOOTH & SILKY 340ML,PCS,6,0,0,0,0,214.77,315,242.68,315,P&G,,,4987176073105
10158,H&D SMOOTH & SILKY 72ML,PCS,1,0,0,0,0,68.18,75,57.78,75,P&G,,,4987176074195
10145,H&D SMOOTH AND SILKY 650ML,PCS,2,0,0,0,0,312.05,699,528.9,699,P&G,,,4987176072931
4010,H&S 340 ML COOL MENTHOL,PCS,1,0,0,0,0,201.13,295,227.27,295,P&G,,,4987176073099
9617,H&S CONDITIONER 170ML SS,PCS,4,0,0,0,0,130.43,150,110.53,150,P&G,,,4902430716888
4700,H&S CONDITIONER ANTI HAIRFALL 80ML,PCS,5,0,0,0,0,65.22,75,55.27,75,P&G,,,4902430716895
9513,HAIR & CARE 100ML,PCS,1,0,0,0,0,53.67,60,45.48,60,MARICO,,,8901088193870
9130,HAIR & CARE ALOE VERA HAIR OIL 300GM,PCS,9,0,0,0,0,144,162,122.03,162,MARICO,,,8901088193801
3903,HAIR & CARE FRUIT OILS 200ML,PCS,4,0,0,0,0,106.84,120,90.54,120,MARICO,,,8901088193818
10934,HAJMOLA CHATCOLA BOTTLE,PCS,8,0,0,0,0,48.64,55,43.87,55,DABUR,,,8901207024856
3427,HAJMOLA IMLI,PCS,2,0,0,0,0,48.15,55,43.87,55,DABUR,,,8901207062865
3428,HAJMOLA REGULAR BOTTLE,PCS,8,0,0,0,0,48.64,55,43.87,55,DABUR,,,8901207900839
9420,HALDIRAM AAJ SPECIAL SATTU - 500G,PCS,7,0,0,0,0,59,85,56.19,85,HALDIRAM BHUJIAWALA LTD.,,,8904063255891
9323,HALDIRAM DELISTA MACRONI 400G,PCS,-16,0,0,0,0,38,45,33.93,45,HALDIRAM'S,,,8904063252111
11115,HALDIRAM'S AGRA PETHA 400G,PCS,1,0,0,0,0,104.34,120,99.37,120,HALDIRAM'S,,,8904319300368
3635,HALDIRAM'S ALL IN ONE 200GM,PCS,17,0,0,0,0,45.25,52,40.4,52,HALDIRAM'S,,,8904063200020
3344,HALDIRAM'S ALL IN ONE 400GM,PCS,-10,0,0,0,0,89.6,103,80,103,HALDIRAM'S,,,8904063230164
9254,HALDIRAM'S ALOO BHUJIA 200G,PCS,6,0,0,0,0,45.25,52,40.4,52,HALDIRAM'S,,,8904063214331
3759,HALDIRAM'S ALOO BHUJIA 400 GM,PCS,8,0,0,0,0,89.65,103,80.04,103,HALDIRAM'S,,,8904063214393
9326,HALDIRAM'S ALOO MIXTURE 150GM,PCS,54,0,0,0,0,30.5,35,27.23,35,HALDIRAM'S,,,8904063209535
11129,HALDIRAM'S BHELPRUI 200G,PCS,4,0,0,0,0,43.5,50,38.84,50,HALDIRAM'S,,,8904063200341
3341,HALDIRAM'S BHUJIA 1KG NEW,PCS,2,0,0,0,0,239.49,275,213.84,275,HALDIRAM BHUJIAWALA LTD.,,,8904063240248
3622,HALDIRAM'S BHUJIA 200GM,PC,3,0,0,0,0,49,56,43.75,56,HALDIRAM'S,,,8904063200051
3342,HALDIRAM'S BHUJIA 400grms,PCS,-9,0,0,0,0,96.6,111,86.25,111,HALDIRAM'S,,,8904063230010
3641,HALDIRAM'S BOONDI PLAIN 200GM,PCS,10,0,0,0,0,45.25,52,40.4,52,HALDIRAM'S,,,8904063214850
11117,HALDIRAM'S CHANA DRY FRUIT BURFI 200G,PCS,6,0,0,0,0,104.34,120,99.37,120,HALDIRAM'S,,,8908011747476
10746,HALDIRAM'S CHANA JOR GARAM 160G,PCS,15,0,0,0,0,30.5,35,27.23,35,HALDIRAM'S,,,8904063214508
11171,HALDIRAM'S CHATPATA DAL 220G,PCS,4,0,0,0,0,47,54,41.96,54,HALDIRAM'S,,,8904063214416
4800,HALDIRAM'S DELISTA MACARONI PASTA 200G,PCS,4,0,0,0,0,17,20,15.18,20,HALDIRAM'S,,,8904063208101
9324,HALDIRAM'S GP SWEET STORIES,PCS,8,0,0,0,0,85,100,72.03,100,HALDIRAM'S,,,8908013161775
11188,HALDIRAM'S GUP SHUP CHANA 200G,PCS,3,0,0,0,0,47,54,41.96,54,HALDIRAM BHUJIAWALA LTD.,,,8904063256751
11116,HALDIRAM'S HARMONY GP,PCS,8,0,0,0,0,85,100,72.03,100,HALDIRAM'S,,,8906115100364
11120,HALDIRAM'S KAJU KATLI 400G,PCS,4,0,0,0,0,382.62,440,364.38,440,HALDIRAM'S,,,8904319300436
11172,HALDIRAM'S KAJU MIXTURE 200G,PCS,4,0,0,0,0,76,86,67.86,86,HALDIRAM'S,,,8904063200167
10327,HALDIRAM'S KAJU MIXTURE 400G,PCS,1,0,0,0,0,151.22,171,135.13,171,HALDIRAM'S,,,8904063230157
5805,HALDIRAM'S KHATTA MEETHA  1KG,PCS,5,0,0,0,0,213.14,245,190.31,245,HALDIRAM'S,,,8904063216403
3782,HALDIRAM'S KHATTA MEETHA  400GM,PCS,-11,0,0,0,0,86.15,99,76.92,99,HALDIRAM'S,,,8904063214423
3628,HALDIRAM'S KHATTA MEETHA 200GM,PCS,11,0,0,0,0,43.5,50,38.84,50,HALDIRAM'S,,,8904063214355
11145,HALDIRAM'S LITE CHIWDA 150G,PCS,3,0,0,0,0,30.5,35,27.23,35,HALDIRAM'S,,,8904063252517
8342,HALDIRAM'S LITE LEMON BHEL 150G,PCS,3,0,0,0,0,30.5,35,27.23,35,HALDIRAM'S,,,8904063257116
